R1C865BD5	bact:BIOB_ECOLI	0	1000.0	LR
R1CA49BF6	bact:KTHY_ECOLI	-1000.0	1000.0	B
R1CB11606	bact:PT1_ECOLI+bact:PTHA_ECOLI+bact:PTHB_ECOLI+bact:PTHC_ECOLI+bact:PTHP_ECOLI	-1000.0	0	RL
R1CDED4D0	bact:GLDA_ECOLI	0	1000.0	LR
R1CEA4951	bact:PT1_ECOLI+bact:PTHP_ECOLI+bact:PTNAB_ECOLI+bact:PTNC_ECOLI+bact:PTND_ECOLI	0	1000.0	LR
R1D03FA18	bact:FADK_ECOLI;bact:LCFA_ECOLI	0	1000.0	LR
R1D0E6BA2	bact:DXS_ECOLI	-1000.0	0	RL
R1D273CBA	bact:ARCC_ECOLI;bact:ARCL_ECOLI;bact:ARCM_ECOLI	-1000.0	1000.0	B
R1D4F4F2	bact:HEM1_ECOLI	-1000.0	0	RL
R1D4F6F8A		-1000.0	0	RL
R1D524CA3	bact:FADB_ECOLI	-1000.0	1000.0	B
R1D664E61	bact:PITA_ECOLI;bact:PITB_ECOLI	-1000.0	1000.0	B
R1D836B93	bact:ASTB_ECOLI	-1000.0	0	RL
R1D91677F	bact:GLSA1_ECOLI;bact:GLSA2_ECOLI;bact:PABB_ECOLI	-1000.0	0	RL
R1D9709E5	bact:PUTP_ECOLI	0	1000.0	LR
R1D998169		0	1000.0	LR
R1DA3ACEB		0	1000.0	LR
R1DB7D314		0	1000.0	LR
R1DCB29B0	bact:FADB_ECOLI;bact:FADJ_ECOLI	-1000.0	1000.0	B
R1DD0758E	bact:MPPA_ECOLI+bact:OPPB_ECOLI+bact:OPPC_ECOLI+bact:OPPD_ECOLI+bact:OPPF_ECOLI	-1000.0	0	RL
R1DE2CDE	bact:FDHF_ECOLI+bact:HYCB_ECOLI+bact:HYCC_ECOLI+bact:HYCD_ECOLI+bact:HYCE_ECOLI+bact:HYCF_ECOLI+bact:HYCG_ECOLI;bact:FDHF_ECOLI+bact:HYFA_ECOLI+bact:HYFB_ECOLI+bact:HYFC_ECOLI+bact:HYFD_ECOLI+bact:HYFE_ECOLI+bact:HYFF_ECOLI+bact:HYFG_ECOLI+bact:HYFH_ECOLI+bact:HYFI_ECOLI+bact:HYFJ_ECOLI	0	0	RL
R1DF2BA20	bact:LLDD_ECOLI;bact:YKGE_ECOLI+bact:YKGF_ECOLI+bact:YKGG_ECOLI	0	1000.0	LR
R1DF65235	bact:OMPC_ECOLI;bact:OMPF_ECOLI;bact:OMPN_ECOLI;bact:PHOE_ECOLI	-1000.0	1000.0	B
R1E01D4E5		-1000.0	1000.0	B
R1E20920E	bact:RHAD_ECOLI	-1000.0	1000.0	B
R1E3BE324	bact:RUTA_ECOLI+bact:RUTF_ECOLI	0	1000.0	LR
R1E93863E	bact:GLYA_ECOLI;bact:LTAE_ECOLI	0	1000.0	LR
R1EC5313D	bact:UXAB_ECOLI	-1000.0	1000.0	B
R1EE68893	bact:FABI_ECOLI	-1000.0	0	RL
R1EEDCA0	bact:OMPC_ECOLI;bact:OMPF_ECOLI;bact:OMPN_ECOLI;bact:PHOE_ECOLI	-1000.0	1000.0	B
R1EEFF546	bact:DCUA_ECOLI;bact:DCUB_ECOLI	0	1000.0	LR
R1EF64C23		0	1000.0	LR
R1EF71A0E	bact:CYAY_ECOLI+bact:SUFB_ECOLI+bact:SUFC_ECOLI+bact:SUFD_ECOLI+bact:SUFE_ECOLI+bact:SUFS_ECOLI	0	1000.0	LR
R1F0E9037	bact:EXBB_ECOLI+bact:EXBD_ECOLI+bact:FHUE_ECOLI+bact:TONB_ECOLI	0	1000.0	LR
R1F18A6E1	bact:OMPC_ECOLI;bact:OMPF_ECOLI;bact:OMPN_ECOLI;bact:PHOE_ECOLI	-1000.0	1000.0	B
R1F2654AC	bact:NUDJ_ECOLI	-1000.0	0	RL
R1F2ADD4D	bact:PLDB_ECOLI	-1000.0	0	RL
R1F63A39A	bact:PLDB_ECOLI	-1000.0	0	RL
R1F6725B7	bact:KDGK_ECOLI	0	1000.0	LR
R1F67C160	bact:FADK_ECOLI;bact:LCFA_ECOLI	0	1000.0	LR
R1F7067FD	bact:HEM3_ECOLI	-1000.0	0	RL
R1F73F81	bact:AK1H_ECOLI;bact:AK2H_ECOLI;bact:AK3_ECOLI	-1000.0	1000.0	B
R1F7EDB90	bact:SSUA_ECOLI+bact:SSUB_ECOLI+bact:SSUC_ECOLI	0	1000.0	LR
R1FA33762	bact:PGPB_ECOLI	-1000.0	0	RL
R1FBA195B	bact:PHSG_ECOLI;bact:PHSM_ECOLI	0	1000.0	LR
R1FC5FEB3	bact:YDIB_ECOLI	-1000.0	1000.0	B
R2020016A		0	1000.0	LR
R204BFBF3		0	1000.0	LR
R204F4CA2		0	1000.0	LR
R205260EC	bact:OMPC_ECOLI;bact:OMPF_ECOLI;bact:OMPN_ECOLI;bact:PHOE_ECOLI	-1000.0	1000.0	B
R20860849		0	1000.0	LR
R20A6BBFB		0	1000.0	LR
R20F27F8B	bact:ALR1_ECOLI;bact:ALR2_ECOLI	-1000.0	1000.0	B
R21031D7C	bact:SYK2_ECOLI	-1000.0	0	RL
R2109D801	bact:FABG_ECOLI	0	1000.0	LR
R2158006E	bact:OMPC_ECOLI;bact:OMPF_ECOLI;bact:OMPN_ECOLI;bact:PHOE_ECOLI	-1000.0	1000.0	B
R217B2999	bact:CAIC_ECOLI	0	1000.0	LR
R21BAA724		0	1000.0	LR
R21F46F	bact:BTUB_ECOLI+bact:EXBB_ECOLI+bact:EXBD_ECOLI+bact:TONB_ECOLI	0	1000.0	LR
R21F7CCA0	bact:OMPC_ECOLI;bact:OMPF_ECOLI;bact:OMPN_ECOLI;bact:PHOE_ECOLI	-1000.0	1000.0	B
R21F7FB18	bact:LPLT_ECOLI	0	1000.0	LR
R22135C3D	bact:ARLY_ECOLI	-1000.0	1000.0	B
R223AE377		0	1000.0	LR
R224F566B	bact:OMPC_ECOLI;bact:OMPF_ECOLI;bact:OMPN_ECOLI;bact:PHOE_ECOLI	-1000.0	1000.0	B
R225E4BA2	bact:AROP_ECOLI;bact:PHEP_ECOLI;bact:TYRP_ECOLI;bact:YDDG_ECOLI	-1000.0	1000.0	B
R2260FEF5	bact:LPLT_ECOLI	0	1000.0	LR
R226BBBB1	bact:RELA_ECOLI	-1000.0	0	RL
R22A2741C	bact:LDCA_ECOLI	-1000.0	0	RL
R22AE9BBB	bact:OMPC_ECOLI;bact:OMPF_ECOLI;bact:OMPN_ECOLI;bact:PHOE_ECOLI	-1000.0	1000.0	B
R22B591B6		0	1000.0	LR
R22C72D18	bact:PLSY_ECOLI	0	1000.0	LR
R22C8D75D	bact:UGPA_ECOLI+bact:UGPB_ECOLI+bact:UGPC_ECOLI+bact:UGPE_ECOLI	-1000.0	0	RL
R22D2F993	bact:TESA_ECOLI	-1000.0	0	RL
R22F0EC60	bact:UXUA_ECOLI	0	1000.0	LR
R22FE3CAA		-1000.0	0	RL
R233C0CE3	bact:5DNU_ECOLI;bact:SURE_ECOLI;bact:YJJG_ECOLI	0	1000.0	LR
R23491995	bact:ARAB_ECOLI	-1000.0	0	RL
R2352E49B		0	1000.0	LR
R2353ABAD		-1000.0	1000.0	B
R23604F28		0	1000.0	LR
R236D001B	bact:OMPC_ECOLI;bact:OMPF_ECOLI;bact:OMPN_ECOLI;bact:PHOE_ECOLI	-1000.0	1000.0	B
R2376CF33	bact:RPIB_ECOLI	-1000.0	1000.0	B
R23785B62	bact:FABI_ECOLI	0	1000.0	LR
R2382C6F5	bact:ISCS_ECOLI+bact:MOAD_ECOLI	0	1000.0	LR
R23A09EC7	bact:SYC_ECOLI	-1000.0	0	RL
R23B5E05B	bact:HIS4_ECOLI	-1000.0	1000.0	B
R23F51F09	bact:UHPT_ECOLI	0	1000.0	LR
R23F70CD	bact:MENE_ECOLI	-1000.0	0	RL
R241AB01B		0	1000.0	LR
R243339D2	bact:PLDB_ECOLI	0	1000.0	LR
R243773E7	bact:RPE_ECOLI;bact:SGCE_ECOLI	-1000.0	1000.0	B
R24599FF	bact:LPTA_ECOLI+bact:LPTB_ECOLI+bact:LPTC_ECOLI+bact:LPTF_ECOLI+bact:LPTG_ECOLI	-1000.0	0	RL
R245A2D6E	bact:ACPH_ECOLI	-1000.0	0	RL
R245C42D6	bact:FABI_ECOLI	0	1000.0	LR
R2460D271	bact:FADB_ECOLI;bact:FADJ_ECOLI	-1000.0	1000.0	B
R246505BE		0	1000.0	LR
R247CAC7E		0	1000.0	LR
R249EFBE7	bact:FABI_ECOLI	-1000.0	0	RL
R24C6A3DC	bact:DACA_ECOLI;bact:DACB_ECOLI;bact:DACC_ECOLI;bact:DACD_ECOLI	-1000.0	0	RL
R24C751B8	bact:ACP_ECOLI+bact:PLSX_ECOLI	-1000.0	0	RL
R24CBF05		0	1000.0	LR
R24EA52BB	bact:OMPC_ECOLI;bact:OMPF_ECOLI;bact:OMPN_ECOLI;bact:PHOE_ECOLI	-1000.0	1000.0	B
R250FD288		0	1000.0	LR
R251C24DE	bact:PGPA_ECOLI;bact:PGPB_ECOLI	0	1000.0	LR
R25200CE1	bact:MSBA_ECOLI	-1000.0	0	RL
R2546F375	bact:FRLA_ECOLI	0	1000.0	LR
R2579B3B7	bact:G6PD_ECOLI	-1000.0	1000.0	B
R25827093		0	1000.0	LR
R259C7EBD	bact:UHPT_ECOLI	0	1000.0	LR
R259D89AB	bact:DLD_ECOLI;bact:LDHD_ECOLI	-1000.0	1000.0	B
R25A76584	bact:TESB_ECOLI	0	1000.0	LR
R25BB864B		0	1000.0	LR
R25BDB5A6	bact:RMLA1_ECOLI;bact:RMLA2_ECOLI	-1000.0	0	RL
R25CC4CED	bact:LPLT_ECOLI	0	1000.0	LR
R26362FF0	bact:RIR1_ECOLI+bact:RIR2_ECOLI+bact:THIO2_ECOLI;bact:RIR1_ECOLI+bact:RIR2_ECOLI+bact:THIO_ECOLI	-1000.0	0	RL
R266E8239	bact:KDGL_ECOLI	0	1000.0	LR
R266F0806	bact:COF_ECOLI;bact:YBHA_ECOLI;bact:YIGL_ECOLI	0	1000.0	LR
R2670F887	SPONTANEOUS	-1000.0	0	RL
R2684EC05	bact:CIRA_ECOLI+bact:EXBB_ECOLI+bact:EXBD_ECOLI+bact:TONB_ECOLI;bact:EXBB_ECOLI+bact:EXBD_ECOLI+bact:FIU_ECOLI+bact:TONB_ECOLI	0	1000.0	LR
R268D4601		0	1000.0	LR
R269FD9C3	bact:PPSA_ECOLI	-1000.0	0	RL
R26BA868B		-1000.0	0	RL
R26D6E68B	bact:FADB_ECOLI	-1000.0	1000.0	B
R26E4280E		-1000.0	0	RL
R26E866C3	bact:PAGP_ECOLI	-1000.0	0	RL
R26F0C5C0	bact:PUR9_ECOLI	-1000.0	1000.0	B
R2701C9B5		0	1000.0	LR
R27086871	bact:GALE_ECOLI	-1000.0	1000.0	B
R275D19F0	bact:TTDT_ECOLI	-1000.0	1000.0	B
R276A6E5E	bact:METK_ECOLI	-1000.0	0	RL
R2778040D	bact:PHNN_ECOLI	0	1000.0	LR
R2789138B	bact:YDFG_ECOLI	-1000.0	1000.0	B
R279EB9F4	bact:FADK_ECOLI;bact:LCFA_ECOLI	0	1000.0	LR
R27A5E88F	bact:MURI_ECOLI	-1000.0	1000.0	B
R27ABBB1D	bact:OMPC_ECOLI;bact:OMPF_ECOLI;bact:OMPN_ECOLI;bact:PHOE_ECOLI	-1000.0	1000.0	B
R27B78C7A	bact:AMY2_ECOLI	-1000.0	0	RL
R27DBCFF	bact:MSBA_ECOLI	-1000.0	0	RL
R27EB0350	bact:PROV_ECOLI+bact:PROW_ECOLI+bact:PROX_ECOLI	-1000.0	0	RL
R27F05BF6	bact:MAZG_ECOLI;bact:NUDG_ECOLI;bact:NUDI_ECOLI	-1000.0	0	RL
R27FD2E39	bact:ARAA_ECOLI	-1000.0	1000.0	B
R282DDC6E	bact:CYAY_ECOLI+bact:SUFB_ECOLI+bact:SUFC_ECOLI+bact:SUFD_ECOLI+bact:SUFE_ECOLI+bact:SUFS_ECOLI	0	1000.0	LR
R2834BA62	bact:PLSC_ECOLI	0	1000.0	LR
R28528F55	SPONTANEOUS	0	1000.0	LR
R28766662	bact:KAD_ECOLI	-1000.0	1000.0	B
R2878F964	bact:PFKA_ECOLI;bact:PFKB_ECOLI	-1000.0	0	RL
R288ABFC2	bact:ASPG2_ECOLI	-1000.0	0	RL
R288C7600	bact:PURU_ECOLI	-1000.0	0	RL
R28953304	bact:FOCA_ECOLI;bact:FOCB_ECOLI	-1000.0	0	RL
R28A63043	bact:MALQ_ECOLI	-1000.0	0	RL
R28BF4A7E	bact:KCY_ECOLI;bact:PYRH_ECOLI	-1000.0	1000.0	B
R28E1DF48	bact:GM4D_ECOLI	-1000.0	0	RL
R29047877	bact:OMPC_ECOLI;bact:OMPF_ECOLI;bact:OMPN_ECOLI;bact:PHOE_ECOLI	-1000.0	1000.0	B
R292715B1	bact:PHSG_ECOLI;bact:PHSM_ECOLI	0	1000.0	LR
R2927E537	bact:AAS_ECOLI	-1000.0	0	RL
R29674157	bact:OMPC_ECOLI;bact:OMPF_ECOLI;bact:OMPN_ECOLI;bact:PHOE_ECOLI	-1000.0	1000.0	B
R29881A3B	bact:ZUPT_ECOLI	0	1000.0	LR
R29891FCB	bact:THIG_ECOLI	0	1000.0	LR
R298ADDDF	bact:HCAB_ECOLI	0	1000.0	LR
R29B367B2	bact:MHPT_ECOLI	-1000.0	1000.0	B
R29BE7EA8	bact:CITT_ECOLI	0	1000.0	LR
R29CE564	bact:MDH_ECOLI	-1000.0	1000.0	B
R29E5F92A	bact:ALLA_ECOLI	-1000.0	0	RL
R2A242E9B	bact:HIS2_ECOLI	-1000.0	0	RL
R2A32D347	bact:MSBA_ECOLI	-1000.0	0	RL
R2A3429EC	bact:DSBC_ECOLI	-1000.0	0	RL
R2A514FF5	bact:GLN1B_ECOLI;bact:PUUA_ECOLI	0	1000.0	LR
R2A53FBB6	bact:PLDB_ECOLI	-1000.0	0	RL
R2A6375E1	bact:DPAL_ECOLI	-1000.0	0	RL
R2A88ED7B		-1000.0	0	RL
R2AC56194	bact:EDD_ECOLI	-1000.0	0	RL
R2AC67CE1	bact:OMPC_ECOLI;bact:OMPF_ECOLI;bact:OMPN_ECOLI;bact:PHOE_ECOLI	-1000.0	1000.0	B
R2AE3C679		-1000.0	1000.0	B
R2AF441A3		-1000.0	0	RL
R2AFD124C	bact:LAMB_ECOLI	-1000.0	0	RL
R2B0B4B54	bact:APAH_ECOLI	0	1000.0	LR
R2B0EBCDD	bact:DMSA_ECOLI+bact:DMSB_ECOLI+bact:DMSC_ECOLI	-1000.0	0	RL
R2B3F9947	bact:PLDB_ECOLI	-1000.0	0	RL
R2B49EF16	bact:ACRA_ECOLI+bact:ACRB_ECOLI+bact:TOLC_ECOLI;bact:ACRA_ECOLI+bact:ACRD_ECOLI+bact:TOLC_ECOLI	0	1000.0	LR
R2B5087A7	bact:OMPC_ECOLI;bact:OMPF_ECOLI;bact:OMPN_ECOLI;bact:PHOE_ECOLI	-1000.0	1000.0	B
R2B9950D1	bact:GHRA_ECOLI;bact:GHRB_ECOLI	0	1000.0	LR
R2BB2B69F		0	1000.0	LR
R2BD308A5	bact:RFAC_ECOLI	-1000.0	0	RL
R2BDCE5EB		-1000.0	1000.0	B
R2C24646	bact:FABH_ECOLI	-1000.0	0	RL
R2C83AC21	bact:OMPC_ECOLI;bact:OMPF_ECOLI;bact:OMPN_ECOLI;bact:PHOE_ECOLI	-1000.0	1000.0	B
R2C8CA8CB	bact:COAE_ECOLI	-1000.0	0	RL
R2C8EFA01	bact:NHAA_ECOLI	0	1000.0	LR
R2C96EC4B	bact:SDAC_ECOLI;bact:TDCC_ECOLI	-1000.0	1000.0	B
R2CA4F1EA	bact:OMPC_ECOLI;bact:OMPF_ECOLI;bact:OMPN_ECOLI;bact:PHOE_ECOLI	-1000.0	1000.0	B
R2CD3DC0D	bact:FRE_ECOLI	0	1000.0	LR
R2D0360BC	bact:ARNB_ECOLI	-1000.0	1000.0	B
R2D06F217	bact:ARSC_ECOLI+bact:GLRX2_ECOLI	-1000.0	0	RL
R2D58310F	bact:USHA_ECOLI	-1000.0	0	RL
R2D7D4FC9	bact:ACRA_ECOLI+bact:ACRB_ECOLI+bact:TOLC_ECOLI;bact:ACRA_ECOLI+bact:ACRD_ECOLI+bact:TOLC_ECOLI	0	1000.0	LR
R2D8117D9	bact:PGPB_ECOLI	0	1000.0	LR
